Customer_ID,Product_Category,Product_Name,Sale_Amount,Discount_Percentage,Final_Price,Purchase_Date,Year,Month
22828,Electronics,Laptop,486.96,30,340.87,2023-11-03 18:29:03.472618736,2023,11
71610,Toys,Doll,138.46,15,117.69,2022-02-02 15:47:36.267843240,2022,2
11401,Clothing,Sweater,114.3,15,97.16,2022-10-23 08:51:27.049052688,2022,10
95179,Clothing,Sweater,49.45,15,42.03,2021-05-06 16:05:10.199844280,2021,5
25193,Home Appliances,Refrigerator,285.28,50,142.64,2021-02-06 10:55:20.633272776,2021,2
54864,Clothing,Sweater,16.67,25,12.5,2022-08-22 14:08:56.309369328,2022,8
30307,Clothing,Jeans,211.83,10,190.65,2024-01-11 06:15:13.781468976,2024,1
29611,Beauty,Perfume,45.96,10,41.36,2020-09-14 23:22:26.379444588,2020,9
53791,Electronics,Laptop,208.56,10,187.7,2022-03-02 21:11:49.161692184,2022,3
21950,Groceries,Milk,29.57,15,25.13,2023-08-02 09:50:30.054502976,2023,8
86240,Electronics,Headphones,419.26,10,377.33,2024-01-31 04:41:58.972229424,2024,1
87403,Home Appliances,Microwave,112.77,25,84.58,2020-12-06 06:44:22.860109004,2020,12
12745,Electronics,Headphones,170.87,10,153.78,2023-01-24 03:17:19.916947824,2023,1
65243,Clothing,Jeans,436.32,15,370.87,2022-07-14 16:56:33.511549440,2022,7
13866,Home Appliances,Refrigerator,375.67,20,300.54,2021-04-29 13:33:03.597196992,2021,4
42245,Electronics,Smartwatch,117.33,15,99.73,2023-07-01 00:57:33.309109776,2023,7
54724,Home Appliances,Vacuum Cleaner,45.23,5,42.97,2020-07-04 17:35:59.252530496,2020,7
81354,Groceries,Bread,360.68,5,342.65,2023-10-31 19:25:40.721515696,2023,10
61374,Electronics,Laptop,201.44,10,181.3,2022-11-11 02:52:51.139371920,2022,11
40116,Toys,Doll,385.38,30,269.77,2021-02-05 20:42:40.083052168,2021,2
91029,Clothing,Jeans,228.19,25,171.14,2024-02-26 10:43:56.698676352,2024,2
30447,Home Appliances,Refrigerator,179.54,5,170.56,2020-12-23 20:20:25.849987024,2020,12
40431,Toys,Action Figure,231.09,15,196.43,2023-07-12 02:14:10.246561120,2023,7
27908,Toys,Board Game,376.79,15,320.27,2021-08-27 04:13:34.741759664,2021,8
39336,Beauty,Shampoo,452.09,20,361.67,2024-01-05 12:52:41.796003120,2024,1
50992,Home Appliances,Washing Machine,34.39,20,27.51,2021-04-17 12:35:19.076044640,2021,4
65350,Toys,Puzzle,266.81,20,213.45,2022-05-11 22:51:47.604464048,2022,5
79561,Beauty,Face Cream,26.09,15,22.18,2020-09-10 10:25:15.494419932,2020,9
61955,Toys,Puzzle,239.52,10,215.57,2020-03-18 23:08:59.112379964,2020,3
71240,Clothing,Jeans,443.79,25,332.84,2022-01-12 17:39:43.493381776,2022,1
30093,Groceries,Rice,187.18,30,131.03,2022-04-18 15:53:12.629120160,2022,4
16155,Beauty,Lipstick,466.9,50,233.45,2024-02-27 15:09:17.799117568,2024,2
56607,Groceries,Milk,319.0,5,303.05,2020-08-03 03:25:33.246820660,2020,8
43487,Home Appliances,Microwave,467.74,25,350.8,2021-07-24 00:42:36.345704648,2021,7
65668,Clothing,Sweater,381.01,25,285.76,2020-12-05 21:15:55.826628600,2020,12
30963,Beauty,Lipstick,60.68,50,30.34,2022-05-26 22:52:54.876719440,2022,5
60124,Home Appliances,Washing Machine,123.26,15,104.77,2022-03-01 16:46:28.061250976,2022,3
62870,Toys,Action Figure,203.14,25,152.35,2020-08-02 08:28:39.179859848,2020,8
66547,Electronics,Tablet,93.35,5,88.68,2023-07-06 18:20:05.294575648,2023,7
74110,Home Appliances,Vacuum Cleaner,252.51,20,202.01,2020-09-14 09:09:45.829223980,2020,9
63554,Groceries,Olive Oil,240.97,15,204.82,2021-09-06 05:49:04.095509992,2021,9
30936,Clothing,Jeans,478.57,25,358.93,2023-01-21 23:10:51.232805600,2023,1
14426,Clothing,Jeans,222.53,30,155.77,2023-07-08 22:26:33.978717888,2023,7
98839,Home Appliances,Microwave,394.96,15,335.72,2020-07-19 03:24:25.974565274,2020,7
37606,Toys,Action Figure,471.54,20,377.23,2022-05-12 22:32:55.188165072,2022,5
57832,Electronics,Smartphone,439.72,10,395.75,2020-02-13 10:09:33.682844536,2020,2
38151,Groceries,Milk,112.25,15,95.41,2023-02-28 06:29:25.896703872,2023,2
89303,Home Appliances,Vacuum Cleaner,253.05,15,215.09,2022-01-21 00:37:11.196470280,2022,1
21308,Home Appliances,Washing Machine,180.39,10,162.35,2023-05-09 12:53:37.856215936,2023,5
72522,Clothing,Sweater,205.93,30,144.15,2020-08-10 05:57:39.849467948,2020,8
55671,Groceries,Pasta,186.8,10,168.12,2021-10-04 15:57:30.506099144,2021,10
12204,Electronics,Smartwatch,414.92,20,331.94,2021-01-15 22:34:47.308590708,2021,1
97265,Clothing,T-Shirt,231.55,30,162.08,2023-12-14 15:03:41.437840640,2023,12
41131,Home Appliances,Washing Machine,266.61,50,133.3,2021-02-22 20:06:02.522709576,2021,2
62428,Clothing,Jeans,491.4,25,368.55,2020-04-03 03:54:19.901375551,2020,4
43870,Clothing,Jeans,39.39,10,35.45,2022-10-07 13:53:25.709836496,2022,10
59067,Beauty,Foundation,249.1,30,174.37,2020-03-22 21:53:29.447184012,2020,3
68585,Clothing,Jacket,389.29,15,330.9,2023-01-07 22:50:51.544251232,2023,1
31607,Toys,Board Game,84.07,50,42.04,2022-12-18 10:11:25.803270176,2022,12
34968,Clothing,Jeans,309.65,25,232.24,2021-01-03 16:52:49.270698156,2021,1
21908,Toys,Puzzle,127.34,25,95.5,2023-02-17 09:57:02.475992736,2023,2
36423,Groceries,Milk,435.03,5,413.28,2022-03-22 14:54:20.835712432,2022,3
84707,Clothing,Sneakers,170.28,20,136.22,2020-10-29 13:57:21.162730340,2020,10
88257,Electronics,Laptop,171.24,30,119.87,2020-10-15 13:37:21.474175968,2020,10
71215,Toys,Puzzle,303.12,30,212.18,2023-03-29 21:03:13.407734224,2023,3
65835,Toys,Lego Set,99.95,5,94.95,2024-02-28 10:06:11.866078384,2024,2
59429,Home Appliances,Refrigerator,149.6,50,74.8,2021-01-03 02:40:08.720477548,2021,1
92152,Groceries,Milk,214.15,5,203.44,2022-03-02 06:59:08.611471576,2022,3
48458,Clothing,Jeans,183.28,20,146.62,2021-09-09 19:05:07.396833632,2021,9
56169,Electronics,Tablet,267.19,25,200.39,2020-12-08 15:35:05.060991436,2020,12
17659,Home Appliances,Refrigerator,303.82,10,273.44,2021-09-20 20:21:44.334284976,2021,9
70614,Groceries,Bread,287.67,5,273.29,2023-06-06 13:33:37.233324688,2023,6
87240,Toys,Board Game,330.54,25,247.91,2023-12-23 21:42:16.724630160,2023,12
42793,Electronics,Headphones,160.8,15,136.68,2020-04-02 23:10:06.384635349,2020,4
56473,Clothing,Sweater,71.95,10,64.76,2021-09-19 01:43:42.683623152,2021,9
99388,Beauty,Perfume,382.8,25,287.1,2021-07-31 12:43:09.981832336,2021,7
98330,Beauty,Face Cream,426.88,30,298.82,2023-11-03 23:13:16.989358944,2023,11
65751,Groceries,Pasta,135.93,20,108.74,2021-07-19 11:45:25.460679992,2021,7
88915,Electronics,Smartwatch,209.48,10,188.53,2021-09-23 00:28:13.018427200,2021,9
64254,Home Appliances,Washing Machine,254.3,5,241.58,2021-04-30 17:58:24.697638200,2021,4
17006,Electronics,Smartwatch,271.33,25,203.5,2023-02-17 14:41:15.992732928,2023,2
84218,Toys,Puzzle,333.15,20,266.52,2021-12-07 19:30:43.446664936,2021,12
75344,Beauty,Perfume,30.39,25,22.79,2020-04-08 16:32:38.370101220,2020,4
43840,Groceries,Rice,363.52,30,254.46,2020-01-24 16:27:02.008824292,2020,1
42430,Clothing,T-Shirt,40.37,15,34.31,2020-12-16 08:19:52.213859332,2020,12
33091,Electronics,Smartwatch,239.46,10,215.51,2020-04-29 14:40:31.144562678,2020,4
42983,Beauty,Foundation,415.56,50,207.78,2023-12-26 16:01:25.958992992,2023,12
33989,Home Appliances,Microwave,231.1,20,184.88,2022-05-27 08:21:21.910199840,2022,5
85451,Groceries,Rice,83.05,20,66.44,2020-06-10 15:40:30.210225798,2020,6
28990,Clothing,Jacket,492.67,50,246.34,2021-10-06 05:51:18.640020760,2021,10
90360,Electronics,Tablet,445.75,50,222.88,2023-09-03 13:59:13.283155984,2023,9
46081,Home Appliances,Refrigerator,387.94,20,310.35,2020-06-03 13:08:23.607578510,2020,6
21033,Clothing,Sweater,211.64,15,179.89,2020-12-30 08:39:51.902413704,2020,12
26241,Toys,Doll,100.08,50,50.04,2024-02-01 04:23:06.555930448,2024,2
15939,Beauty,Foundation,471.29,25,353.47,2022-06-25 08:42:28.871009600,2022,6
57562,Toys,Doll,270.85,15,230.22,2020-03-18 04:12:05.045419154,2020,3
45063,Beauty,Shampoo,427.65,20,342.12,2022-01-09 04:23:40.192058136,2022,1
86721,Home Appliances,Air Conditioner,177.63,15,150.99,2020-08-11 10:23:00.949909160,2020,8
37045,Toys,Puzzle,174.29,30,122.0,2021-08-10 09:34:25.818842456,2021,8
54769,Beauty,Face Cream,492.91,20,394.33,2021-05-11 19:15:01.635089544,2021,5
57118,Groceries,Milk,265.7,30,185.99,2022-05-27 08:21:21.910199840,2022,5
94703,Home Appliances,Microwave,78.94,30,55.26,2022-08-19 05:37:06.524785888,2022,8
31625,Beauty,Face Cream,117.64,30,82.35,2023-02-26 21:19:51.279522448,2023,2
37076,Electronics,Smartwatch,246.15,25,184.61,2021-03-09 10:38:42.761484560,2021,3
74805,Beauty,Foundation,30.81,30,21.57,2023-06-17 00:37:33.620555408,2023,6
54605,Toys,Board Game,236.64,15,201.14,2021-11-13 22:19:27.921100440,2021,11
94565,Groceries,Pasta,215.28,10,193.75,2022-11-15 15:50:02.024396576,2022,11
98509,Clothing,Sweater,391.87,30,274.31,2023-04-04 14:25:45.393200096,2023,4
49121,Clothing,Jacket,183.92,20,147.14,2023-01-02 19:41:00.109005968,2023,1
75101,Beauty,Lipstick,491.45,10,442.3,2023-03-23 22:56:27.905528160,2023,3
41433,Clothing,Sweater,98.58,10,88.72,2023-12-22 07:48:28.590708544,2023,12
53309,Beauty,Foundation,299.58,10,269.62,2022-05-26 03:56:00.809758624,2022,5
77468,Groceries,Milk,53.95,25,40.46,2020-05-13 10:16:17.316376850,2020,5
54254,Clothing,Jeans,369.59,25,277.19,2023-05-18 19:32:13.143005456,2023,5
77293,Toys,Doll,497.43,10,447.69,2020-04-27 05:49:48.943680250,2020,4
47853,Toys,Puzzle,411.38,30,287.97,2022-02-05 14:50:59.018946272,2022,2
48405,Electronics,Tablet,282.29,15,239.95,2021-09-13 22:33:51.248377888,2021,9
76652,Beauty,Lipstick,247.52,25,185.64,2021-10-18 02:04:49.644432912,2021,10
53527,Clothing,Sneakers,419.16,20,335.33,2023-05-02 10:21:31.253568640,2023,5
87227,Toys,Board Game,468.63,25,351.47,2023-06-22 08:31:38.572540880,2023,6
10492,Groceries,Bread,494.71,15,420.5,2021-08-02 02:36:58.115753960,2021,8
18811,Groceries,Milk,204.3,15,173.66,2022-09-20 09:45:49.753438880,2022,9
34272,Electronics,Smartwatch,495.55,30,346.88,2023-08-27 20:55:33.713989104,2023,8
82010,Groceries,Milk,86.4,5,82.08,2023-04-16 05:55:02.880872048,2023,4
57153,Groceries,Milk,134.24,50,67.12,2022-05-05 05:48:08.035297168,2022,5
64110,Clothing,Jeans,53.62,20,42.9,2021-08-12 04:12:27.469504280,2021,8
23979,Beauty,Lipstick,143.15,15,121.68,2021-04-11 09:44:20.057098368,2021,4
38328,Home Appliances,Air Conditioner,386.29,20,309.03,2020-06-14 14:25:00.545029846,2020,6
22867,Groceries,Rice,427.93,10,385.14,2021-05-10 10:05:27.017908120,2021,5
69234,Groceries,Rice,391.66,20,313.33,2022-01-13 22:05:04.593822992,2022,1
35851,Home Appliances,Microwave,319.22,50,159.61,2022-07-14 02:43:52.961328832,2022,7
41279,Groceries,Olive Oil,261.84,10,235.66,2021-07-23 19:58:22.828964440,2021,7
83402,Clothing,Sneakers,357.27,25,267.95,2021-08-23 14:57:31.440436024,2021,8
25449,Clothing,Sweater,201.51,15,171.28,2020-11-17 22:11:25.803270180,2020,11
86221,Home Appliances,Air Conditioner,422.24,25,316.68,2020-10-04 07:36:31.019984428,2020,10
99080,Toys,Puzzle,341.82,10,307.64,2024-02-15 09:27:19.761225024,2024,2
15451,Groceries,Olive Oil,351.92,20,281.54,2023-04-21 23:17:34.866337920,2023,4
97178,Toys,Action Figure,272.61,50,136.3,2022-04-17 20:56:18.562159360,2022,4
51316,Groceries,Bread,443.76,10,399.38,2023-07-05 23:23:11.227614848,2023,7
73064,Beauty,Lipstick,133.49,20,106.79,2021-05-06 06:36:43.166363872,2021,5
73761,Groceries,Olive Oil,196.76,20,157.41,2022-06-05 05:31:30.163508960,2022,6
48870,Clothing,T-Shirt,391.04,20,312.83,2021-11-09 04:38:03.519335584,2021,11
40873,Electronics,Smartwatch,251.45,20,201.16,2020-01-01 23:41:07.583701012,2020,1
68627,Electronics,Smartwatch,445.71,20,356.57,2021-05-24 10:25:26.706462496,2021,5
76155,Electronics,Tablet,179.74,5,170.75,2020-02-13 05:25:20.166104334,2020,2
35372,Electronics,Smartwatch,190.97,50,95.48,2021-07-29 22:49:21.847910720,2021,7
13642,Toys,Board Game,445.48,30,311.84,2020-01-03 04:06:28.684142226,2020,1
38001,Toys,Board Game,237.54,10,213.79,2021-07-14 22:48:14.575655336,2021,7
44064,Groceries,Pasta,262.9,15,223.46,2022-12-22 08:55:56.138074224,2022,12
24122,Toys,Action Figure,173.05,25,129.79,2023-09-13 10:50:29.120166096,2023,9
34820,Groceries,Bread,145.57,50,72.78,2020-03-31 04:50:57.150272515,2020,3
78431,Beauty,Face Cream,331.41,50,165.7,2021-03-24 10:39:50.033739944,2021,3
65745,Groceries,Milk,68.72,30,48.1,2023-07-02 19:35:34.959771600,2023,7
60081,Electronics,Laptop,440.84,10,396.76,2020-02-02 18:21:23.778873605,2020,2
80902,Home Appliances,Refrigerator,391.81,50,195.9,2024-01-16 23:37:45.766934848,2024,1
18711,Home Appliances,Refrigerator,103.47,30,72.43,2023-12-08 12:12:42.418894368,2023,12
95132,Clothing,Jacket,350.07,15,297.56,2023-03-21 18:49:59.221385936,2023,3
28793,Clothing,Sneakers,305.29,15,259.5,2021-01-24 10:16:28.528419412,2021,1
18199,Groceries,Bread,100.42,20,80.34,2021-01-18 16:53:56.542953544,2021,1
86253,Home Appliances,Air Conditioner,143.87,25,107.9,2023-08-03 19:00:04.671684400,2023,8
46191,Electronics,Headphones,210.4,15,178.84,2021-03-09 05:54:29.244744352,2021,3
20211,Toys,Lego Set,352.63,5,335.0,2022-03-26 08:54:37.653776280,2022,3
73069,Electronics,Laptop,322.97,10,290.67,2024-02-03 22:42:15.790293280,2024,2
98896,Electronics,Smartphone,270.8,15,230.18,2024-01-30 14:29:18.422008816,2024,1
66746,Groceries,Rice,386.52,15,328.54,2022-01-25 13:34:22.081494936,2022,1
31542,Groceries,Bread,381.39,25,286.04,2022-09-30 16:05:32.623929408,2022,9
41312,Beauty,Shampoo,312.75,10,281.48,2024-02-04 17:39:09.857254080,2024,2
55242,Electronics,Headphones,395.63,50,197.82,2023-06-27 06:57:16.491045936,2023,6
97893,Electronics,Laptop,173.79,30,121.65,2022-07-23 23:35:08.798338960,2022,7
65388,Groceries,Rice,441.81,50,220.9,2020-02-17 04:09:50.500908383,2020,2
37691,Groceries,Rice,311.31,25,233.48,2020-06-29 19:10:21.334025434,2020,6
87960,Beauty,Shampoo,412.96,10,371.66,2021-08-05 15:53:01.417077600,2021,8
94388,Beauty,Shampoo,277.68,15,236.03,2021-11-09 14:06:30.552815984,2021,11
32601,Clothing,T-Shirt,117.03,10,105.33,2020-06-17 18:12:36.812873086,2020,6
28020,Home Appliances,Washing Machine,275.78,50,137.89,2023-06-26 12:00:22.424085120,2023,6
18155,Electronics,Smartphone,191.84,15,163.06,2021-06-09 19:36:08.595899296,2021,6
79119,Electronics,Headphones,351.77,20,281.42,2021-10-01 02:41:27.204775496,2021,10
91051,Beauty,Face Cream,243.14,25,182.36,2020-04-19 03:36:34.757331950,2020,4
46777,Beauty,Face Cream,419.7,50,209.85,2021-07-09 05:25:42.590189464,2021,7
29710,Clothing,Sweater,342.26,25,256.7,2021-01-07 01:24:39.055281600,2021,1
34532,Home Appliances,Vacuum Cleaner,345.43,25,259.07,2022-12-05 19:01:00.731897216,2022,12
28601,Clothing,T-Shirt,116.41,20,93.13,2021-08-04 06:43:26.799896184,2021,8
73227,Home Appliances,Air Conditioner,492.28,20,393.82,2023-11-05 08:22:51.606540352,2023,11
14967,Toys,Puzzle,422.42,5,401.3,2020-08-30 09:08:38.556968596,2020,8
94289,Electronics,Headphones,396.61,30,277.63,2020-02-08 06:59:42.247599273,2020,2
30022,Clothing,Jacket,171.81,20,137.45,2023-12-19 08:45:05.839605504,2023,12
53463,Beauty,Foundation,272.46,5,258.84,2021-12-28 17:38:36.221126392,2021,12
84671,Clothing,Sneakers,77.18,50,38.59,2023-03-29 02:06:19.340773424,2023,3
15722,Toys,Puzzle,273.85,20,219.08,2020-10-08 06:21:01.354788476,2020,10
37413,Clothing,Sneakers,81.49,30,57.04,2023-11-23 07:27:21.629898784,2023,11
91050,Electronics,Laptop,280.99,30,196.69,2022-01-23 18:56:20.430833120,2022,1
95867,Toys,Puzzle,327.87,30,229.51,2021-06-15 12:58:40.581365168,2021,6
93596,Beauty,Perfume,201.2,5,191.14,2023-06-16 05:40:39.553594608,2023,6
76732,Beauty,Perfume,254.29,10,228.86,2022-01-10 18:17:28.325979752,2022,1
22297,Groceries,Milk,439.07,30,307.35,2021-01-24 00:48:01.494939008,2021,1
78323,Toys,Action Figure,63.2,30,44.24,2022-12-02 05:44:57.430573584,2022,12
33816,Groceries,Bread,397.95,20,318.36,2023-06-07 08:30:31.300285488,2023,6
50695,Groceries,Milk,93.67,15,79.62,2020-04-08 11:48:24.853361017,2020,4
29702,Electronics,Laptop,27.99,10,25.19,2022-11-04 14:33:25.086945232,2022,11
35242,Clothing,Sweater,100.93,50,50.46,2022-03-23 00:22:47.869192832,2022,3
65841,Beauty,Face Cream,384.87,10,346.38,2022-01-14 17:01:58.660783808,2022,1
77712,Beauty,Face Cream,208.51,10,187.66,2021-12-20 20:09:35.551518296,2021,12
95663,Clothing,T-Shirt,437.54,25,328.16,2021-07-19 16:29:38.977420192,2021,7
63574,Beauty,Foundation,267.11,10,240.4,2020-05-15 09:38:32.483778874,2020,5
95744,Clothing,T-Shirt,20.9,50,10.45,2021-02-11 23:33:39.101998444,2021,2
38482,Toys,Doll,361.19,5,343.13,2023-03-11 21:58:43.384375808,2023,3
19171,Electronics,Headphones,64.01,5,60.81,2022-02-12 22:07:19.138333768,2022,2
13696,Electronics,Smartphone,396.8,20,317.44,2020-03-29 05:28:41.982870490,2020,3
30058,Electronics,Smartwatch,92.37,20,73.9,2023-12-30 05:17:29.260316640,2023,12
30313,Clothing,Jeans,179.27,10,161.34,2020-12-14 13:41:50.563197508,2020,12
29149,Clothing,Sneakers,383.02,20,306.42,2020-08-09 20:29:12.815987540,2020,8
63521,Home Appliances,Air Conditioner,477.57,15,405.93,2023-09-20 08:38:22.206073184,2023,9
55740,Beauty,Face Cream,192.0,30,134.4,2020-02-27 19:58:00.404879315,2020,2
14956,Beauty,Shampoo,416.41,5,395.59,2023-01-23 22:33:06.400207632,2023,1
85731,Home Appliances,Air Conditioner,103.49,50,51.74,2022-04-01 02:17:09.639242152,2022,4
92612,Home Appliances,Air Conditioner,405.52,20,324.42,2021-05-17 12:37:33.620555408,2021,5
76641,Electronics,Smartwatch,332.17,10,298.95,2020-01-15 19:16:53.755515183,2020,1
73811,Home Appliances,Washing Machine,104.44,5,99.22,2023-10-22 08:02:51.917985984,2023,10
62160,Clothing,Sneakers,158.23,20,126.58,2022-01-15 02:30:25.694264208,2022,1
61313,Groceries,Rice,74.57,10,67.11,2021-06-13 08:52:11.897222944,2021,6
73232,Clothing,Sneakers,197.65,15,168.0,2021-09-22 19:43:59.501687000,2021,9
25417,Home Appliances,Air Conditioner,109.79,10,98.81,2021-02-13 08:43:13.719179860,2021,2
34729,Beauty,Foundation,325.56,25,244.17,2023-02-05 18:27:44.988320784,2023,2
40099,Clothing,Sweater,497.31,20,397.85,2020-09-13 09:28:38.245522968,2020,9
39961,Beauty,Foundation,15.88,5,15.09,2023-01-28 06:46:03.768492080,2023,1
22602,Clothing,Jacket,275.05,20,220.04,2021-06-22 06:02:20.150532056,2021,6
19256,Beauty,Face Cream,291.1,25,218.32,2022-04-04 15:33:12.940565792,2022,4
96120,Toys,Doll,457.96,5,435.06,2023-08-01 10:09:22.470801968,2023,8
44681,Clothing,Jeans,257.94,30,180.56,2021-11-28 12:52:08.159875424,2021,11
97440,Beauty,Foundation,276.41,20,221.13,2021-02-09 05:14:29.867635608,2021,2
74789,Groceries,Rice,241.11,50,120.56,2023-11-04 18:10:11.056319744,2023,11
53361,Electronics,Tablet,141.76,10,127.58,2020-12-01 08:18:44.941603944,2020,12
74503,Clothing,T-Shirt,37.45,50,18.73,2022-05-30 21:37:25.211523488,2022,5
44540,Groceries,Pasta,210.24,20,168.19,2021-05-11 23:59:15.151829744,2021,5
36536,Electronics,Smartwatch,35.77,20,28.62,2020-12-08 20:19:18.577731636,2020,12
94700,Clothing,T-Shirt,279.74,20,223.79,2023-01-04 00:06:21.209447184,2023,1
73043,Groceries,Olive Oil,160.57,5,152.54,2021-01-15 22:34:47.308590708,2021,1
88532,Groceries,Rice,271.47,50,135.74,2023-09-10 11:47:06.369063072,2023,9
66575,Toys,Board Game,75.81,20,60.65,2020-03-13 19:59:07.677134700,2020,3
12871,Groceries,Milk,466.99,5,443.64,2024-01-21 17:19:10.168699712,2024,1
56002,Toys,Action Figure,448.32,5,425.9,2022-01-07 23:58:19.091616920,2022,1
59812,Home Appliances,Vacuum Cleaner,103.1,5,97.94,2022-05-13 03:17:08.704905264,2022,5
32626,Beauty,Face Cream,178.29,20,142.63,2020-03-07 21:52:22.174928627,2020,3
69979,Electronics,Tablet,310.61,20,248.49,2021-07-18 21:32:44.910459384,2021,7
86057,Beauty,Lipstick,56.89,20,45.51,2020-04-30 23:50:05.761744096,2020,4
76668,Beauty,Perfume,183.74,15,156.18,2020-08-05 17:00:28.964443292,2020,8
90070,Toys,Action Figure,133.05,20,106.44,2022-01-15 11:58:52.727744616,2022,1
99390,Beauty,Foundation,458.6,20,366.88,2020-06-05 07:46:25.258240332,2020,6
52998,Groceries,Olive Oil,427.73,5,406.34,2023-08-24 12:23:43.929405664,2023,8
73814,Toys,Doll,294.12,15,250.0,2020-01-14 00:38:52.104853361,2020,1
55607,Beauty,Shampoo,264.97,5,251.72,2022-04-30 16:50:57.150272512,2022,4
17812,Toys,Puzzle,466.06,50,233.03,2022-06-09 09:00:14.015053200,2022,6
71844,Home Appliances,Microwave,466.89,25,350.17,2023-12-14 05:35:14.404360240,2023,12
80093,Toys,Board Game,484.97,50,242.48,2022-07-06 05:14:52.291720736,2022,7
12179,Clothing,Jeans,71.44,15,60.72,2022-01-19 01:14:56.029068256,2022,1
53798,Groceries,Bread,88.67,30,62.07,2022-12-02 19:57:37.980794192,2022,12
84601,Electronics,Laptop,341.6,20,273.28,2020-04-22 12:08:24.541915390,2020,4
18275,Clothing,T-Shirt,275.3,20,220.24,2020-04-16 09:17:25.522969114,2020,4
60574,Clothing,Jeans,19.05,10,17.14,2023-11-24 21:21:09.763820400,2023,11
57857,Clothing,Jeans,40.37,25,30.28,2022-11-23 03:50:35.660524272,2022,11
30700,Beauty,Lipstick,445.16,50,222.58,2020-01-23 21:30:07.941863483,2020,1
49464,Toys,Board Game,435.75,10,392.18,2021-03-09 20:07:09.794964960,2021,3
52351,Toys,Lego Set,185.06,10,166.55,2022-10-23 18:19:54.082533088,2022,10
92534,Beauty,Shampoo,446.61,25,334.96,2023-11-26 20:43:24.931222416,2023,11
23869,Groceries,Pasta,300.9,50,150.45,2023-02-28 06:29:25.896703872,2023,2
70315,Beauty,Shampoo,404.89,25,303.67,2021-08-21 06:06:49.239553592,2021,8
30954,Beauty,Shampoo,219.44,15,186.52,2021-11-13 03:22:33.854139632,2021,11
41555,Beauty,Shampoo,65.57,15,55.73,2022-11-19 19:18:45.875940832,2022,11
73353,Groceries,Olive Oil,222.53,15,189.15,2022-12-02 15:13:24.464053984,2022,12
92190,Groceries,Rice,234.08,30,163.86,2021-08-25 04:51:19.574357640,2021,8
55026,Home Appliances,Refrigerator,279.96,25,209.97,2023-03-05 04:55:03.815208928,2023,3
56976,Home Appliances,Refrigerator,61.74,20,49.39,2021-05-04 16:42:55.032442256,2021,5
90578,Home Appliances,Refrigerator,495.79,15,421.42,2021-04-12 04:41:14.124059176,2021,4
55095,Home Appliances,Microwave,129.63,50,64.82,2020-11-18 12:24:06.353490788,2020,11
24270,Toys,Lego Set,107.29,25,80.47,2020-02-17 13:38:17.534388788,2020,2
40908,Clothing,Sneakers,268.13,50,134.06,2020-04-01 14:00:31.767453932,2020,4
25523,Clothing,Sneakers,273.23,20,218.58,2021-03-20 02:26:52.665455488,2021,3
72433,Home Appliances,Refrigerator,225.51,30,157.86,2022-07-05 15:02:11.741500128,2022,7
57068,Home Appliances,Vacuum Cleaner,388.23,30,271.76,2023-09-24 02:38:39.024137040,2023,9
29991,Electronics,Laptop,263.16,15,223.69,2023-01-03 05:09:27.142486368,2023,1
20775,Clothing,Jacket,308.75,50,154.38,2023-12-12 06:12:59.236958208,2023,12
87801,Electronics,Smartwatch,364.64,5,346.41,2022-09-04 14:47:48.414222688,2022,9
94995,Electronics,Smartwatch,22.26,25,16.7,2021-01-05 16:15:04.438100180,2021,1
71250,Beauty,Perfume,289.62,50,144.81,2022-08-21 09:43:35.208928112,2022,8
26673,Toys,Board Game,443.26,15,376.77,2022-07-04 01:08:23.607578512,2022,7
37056,Groceries,Olive Oil,18.52,20,14.82,2021-05-15 03:46:51.419672984,2021,5
16614,Clothing,Jacket,208.54,20,166.83,2021-01-11 00:09:09.390085648,2021,1
17415,Home Appliances,Washing Machine,463.85,25,347.89,2022-01-21 19:34:05.263431088,2022,1
98691,Home Appliances,Air Conditioner,183.05,30,128.14,2020-04-22 16:52:38.058655592,2020,4
53884,Groceries,Milk,234.78,20,187.82,2023-01-11 07:22:41.328834672,2023,1
26964,Clothing,Sneakers,490.96,30,343.67,2023-10-10 07:05:07.396833632,2023,10
47726,Home Appliances,Air Conditioner,107.67,15,91.52,2021-06-18 12:02:03.332468208,2021,6
47044,Home Appliances,Refrigerator,41.98,10,37.78,2023-07-16 10:27:07.614845568,2023,7
67149,Beauty,Lipstick,431.12,15,366.45,2021-12-19 15:44:14.451077080,2021,12
47544,Electronics,Smartphone,435.55,25,326.66,2021-11-22 14:45:22.657669344,2021,11
59976,Home Appliances,Washing Machine,241.32,10,217.19,2021-12-15 07:31:17.082792632,2021,12
42252,Toys,Puzzle,261.96,25,196.47,2020-05-09 11:31:46.981572800,2020,5
13832,Clothing,T-Shirt,419.55,15,356.62,2024-01-03 22:58:53.662081488,2024,1
90437,Toys,Board Game,371.89,25,278.92,2021-09-13 22:33:51.248377888,2021,9
44148,Groceries,Pasta,139.92,5,132.92,2020-07-06 02:45:33.869711912,2020,7
71240,Beauty,Perfume,18.28,25,13.71,2022-03-22 05:25:53.802232024,2022,3
98454,Clothing,Sweater,245.05,20,196.04,2021-08-19 11:28:47.588891776,2021,8
95076,Beauty,Face Cream,430.87,50,215.44,2023-11-23 12:11:35.146638976,2023,11
87116,Electronics,Smartphone,448.96,25,336.72,2022-10-23 08:51:27.049052688,2022,10
